cbsa_code,cbsa_name,ct_code,ct_name,msa
38220,"Pine Bluff, AR",5025,"Cleveland County, Arkansas",0
38220,"Pine Bluff, AR",5069,"Jefferson County, Arkansas",0
38240,"Pinehurst-Southern Pines, NC",37125,"Moore County, North Carolina",1
38260,"Pittsburg, KS",20037,"Crawford County, Kansas",0
38300,"Pittsburgh, PA",42003,"Allegheny County, Pennsylvania",1
38300,"Pittsburgh, PA",42005,"Armstrong County, Pennsylvania",1
38300,"Pittsburgh, PA",42007,"Beaver County, Pennsylvania",1
38300,"Pittsburgh, PA",42019,"Butler County, Pennsylvania",1
38300,"Pittsburgh, PA",42051,"Fayette County, Pennsylvania",1
38300,"Pittsburgh, PA",42073,"Lawrence County, Pennsylvania",1
38300,"Pittsburgh, PA",42125,"Washington County, Pennsylvania",1
38300,"Pittsburgh, PA",42129,"Westmoreland County, Pennsylvania",1
38340,"Pittsfield, MA",25003,"Berkshire County, Massachusetts",1
38380,"Plainview, TX",48153,"Floyd County, Texas",0
38380,"Plainview, TX",48189,"Hale County, Texas",0
38420,"Platteville, WI",55043,"Grant County, Wisconsin",0
38460,"Plattsburgh, NY",36019,"Clinton County, New York",0
38500,"Plymouth, IN",18099,"Marshall County, Indiana",0
38540,"Pocatello, ID",16005,"Bannock County, Idaho",1
38620,"Ponca City, OK",40071,"Kay County, Oklahoma",0
38660,"Ponce, PR",72059,"Guayanilla Municipio, Puerto Rico",1
38660,"Ponce, PR",72075,"Juana Díaz Municipio, Puerto Rico",1
38660,"Ponce, PR",72111,"Peñuelas Municipio, Puerto Rico",1
38660,"Ponce, PR",72113,"Ponce Municipio, Puerto Rico",1
38660,"Ponce, PR",72149,"Villalba Municipio, Puerto Rico",1
38660,"Ponce, PR",72153,"Yauco Municipio, Puerto Rico",1
38700,"Pontiac, IL",17105,"Livingston County, Illinois",0
38740,"Poplar Bluff, MO",29023,"Butler County, Missouri",0
38820,"Port Angeles, WA",53009,"Clallam County, Washington",0
38860,"Portland-South Portland, ME",23005,"Cumberland County, Maine",1
38860,"Portland-South Portland, ME",23023,"Sagadahoc County, Maine",1
38860,"Portland-South Portland, ME",23031,"York County, Maine",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",41005,"Clackamas County, Oregon",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",41009,"Columbia County, Oregon",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",41051,"Multnomah County, Oregon",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",41067,"Washington County, Oregon",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",41071,"Yamhill County, Oregon",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",53011,"Clark County, Washington",1
38900,"Portland-Vancouver-Hillsboro, OR-WA",53059,"Skamania County, Washington",1
38920,"Port Lavaca, TX",48057,"Calhoun County, Texas",0
38940,"Port St. Lucie, FL",12085,"Martin County, Florida",1
38940,"Port St. Lucie, FL",12111,"St. Lucie County, Florida",1
39020,"Portsmouth, OH",39145,"Scioto County, Ohio",0
39040,"Port Townsend, WA",53031,"Jefferson County, Washington",0
39060,"Pottsville, PA",42107,"Schuylkill County, Pennsylvania",0
39150,"Prescott Valley-Prescott, AZ",4025,"Yavapai County, Arizona",1
39220,"Price, UT",49007,"Carbon County, Utah",0
39300,"Providence-Warwick, RI-MA",25005,"Bristol County, Massachusetts",1
39300,"Providence-Warwick, RI-MA",44001,"Bristol County, Rhode Island",1
39300,"Providence-Warwick, RI-MA",44003,"Kent County, Rhode Island",1
39300,"Providence-Warwick, RI-MA",44005,"Newport County, Rhode Island",1
39300,"Providence-Warwick, RI-MA",44007,"Providence County, Rhode Island",1
39300,"Providence-Warwick, RI-MA",44009,"Washington County, Rhode Island",1
39340,"Provo-Orem-Lehi, UT",49023,"Juab County, Utah",1
39340,"Provo-Orem-Lehi, UT",49049,"Utah County, Utah",1
39380,"Pueblo, CO",8101,"Pueblo County, Colorado",1
39420,"Pullman, WA",53075,"Whitman County, Washington",0
39460,"Punta Gorda, FL",12015,"Charlotte County, Florida",1
39480,"Putnam, CT",9150,"Northeastern Connecticut Planning Region, Connecticut",0
39500,"Quincy, IL-MO",17001,"Adams County, Illinois",0
39500,"Quincy, IL-MO",29111,"Lewis County, Missouri",0
39540,"Racine-Mount Pleasant, WI",55101,"Racine County, Wisconsin",1
39580,"Raleigh-Cary, NC",37069,"Franklin County, North Carolina",1
39580,"Raleigh-Cary, NC",37101,"Johnston County, North Carolina",1
39580,"Raleigh-Cary, NC",37183,"Wake County, North Carolina",1
39660,"Rapid City, SD",46033,"Custer County, South Dakota",1
39660,"Rapid City, SD",46093,"Meade County, South Dakota",1
39660,"Rapid City, SD",46103,"Pennington County, South Dakota",1
39700,"Raymondville, TX",48489,"Willacy County, Texas",0
39740,"Reading, PA",42011,"Berks County, Pennsylvania",1
39780,"Red Bluff, CA",6103,"Tehama County, California",0
39820,"Redding, CA",6089,"Shasta County, California",1
39860,"Red Wing, MN",27049,"Goodhue County, Minnesota",0
39900,"Reno, NV",32019,"Lyon County, Nevada",1
39900,"Reno, NV",32029,"Storey County, Nevada",1
39900,"Reno, NV",32031,"Washoe County, Nevada",1
39940,"Rexburg, ID",16043,"Fremont County, Idaho",0
39940,"Rexburg, ID",16065,"Madison County, Idaho",0
39960,"Rice Lake, WI",55005,"Barron County, Wisconsin",0
39980,"Richmond, IN",18177,"Wayne County, Indiana",0
40060,"Richmond, VA",51007,"Amelia County, Virginia",1
40060,"Richmond, VA",51036,"Charles City County, Virginia",1
40060,"Richmond, VA",51041,"Chesterfield County, Virginia",1
40060,"Richmond, VA",51053,"Dinwiddie County, Virginia",1
40060,"Richmond, VA",51075,"Goochland County, Virginia",1
40060,"Richmond, VA",51085,"Hanover County, Virginia",1
40060,"Richmond, VA",51087,"Henrico County, Virginia",1
40060,"Richmond, VA",51097,"King and Queen County, Virginia",1
40060,"Richmond, VA",51101,"King William County, Virginia",1
40060,"Richmond, VA",51127,"New Kent County, Virginia",1
40060,"Richmond, VA",51145,"Powhatan County, Virginia",1
40060,"Richmond, VA",51149,"Prince George County, Virginia",1
40060,"Richmond, VA",51183,"Sussex County, Virginia",1
40060,"Richmond, VA",51570,"Colonial Heights city, Virginia",1
40060,"Richmond, VA",51670,"Hopewell city, Virginia",1
40060,"Richmond, VA",51730,"Petersburg city, Virginia",1
40060,"Richmond, VA",51760,"Richmond city, Virginia",1
40080,"Richmond-Berea, KY",21065,"Estill County, Kentucky",0
40080,"Richmond-Berea, KY",21151,"Madison County, Kentucky",0
40080,"Richmond-Berea, KY",21203,"Rockcastle County, Kentucky",0
40090,"Rifle, CO",8045,"Garfield County, Colorado",0
40090,"Rifle, CO",8097,"Pitkin County, Colorado",0
40100,"Rio Grande City-Roma, TX",48427,"Starr County, Texas",0
40140,"Riverside-San Bernardino-Ontario, CA",6065,"Riverside County, California",1
40140,"Riverside-San Bernardino-Ontario, CA",6071,"San Bernardino County, California",1
40180,"Riverton, WY",56013,"Fremont County, Wyoming",0
40220,"Roanoke, VA",51023,"Botetourt County, Virginia",1
40220,"Roanoke, VA",51045,"Craig County, Virginia",1
40220,"Roanoke, VA",51067,"Franklin County, Virginia",1
40220,"Roanoke, VA",51161,"Roanoke County, Virginia",1
40220,"Roanoke, VA",51770,"Roanoke city, Virginia",1
40220,"Roanoke, VA",51775,"Salem city, Virginia",1
40260,"Roanoke Rapids, NC",37083,"Halifax County, North Carolina",0
40260,"Roanoke Rapids, NC",37131,"Northampton County, North Carolina",0
40300,"Rochelle, IL",17141,"Ogle County, Illinois",0
40340,"Rochester, MN",27039,"Dodge County, Minnesota",1
40340,"Rochester, MN",27045,"Fillmore County, Minnesota",1
40340,"Rochester, MN",27109,"Olmsted County, Minnesota",1
40340,"Rochester, MN",27157,"Wabasha County, Minnesota",1
40380,"Rochester, NY",36051,"Livingston County, New York",1
40380,"Rochester, NY",36055,"Monroe County, New York",1
40380,"Rochester, NY",36069,"Ontario County, New York",1
40380,"Rochester, NY",36073,"Orleans County, New York",1
40380,"Rochester, NY",36117,"Wayne County, New York",1
40420,"Rockford, IL",17007,"Boone County, Illinois",1
40420,"Rockford, IL",17201,"Winnebago County, Illinois",1
40460,"Rockingham, NC",37153,"Richmond County, North Carolina",0
40540,"Rock Springs, WY",56037,"Sweetwater County, Wyoming",0
40580,"Rocky Mount, NC",37065,"Edgecombe County, North Carolina",1
40580,"Rocky Mount, NC",37127,"Nash County, North Carolina",1
40620,"Rolla, MO",29161,"Phelps County, Missouri",0
40660,"Rome, GA",13115,"Floyd County, Georgia",1
40700,"Roseburg, OR",41019,"Douglas County, Oregon",0
40740,"Roswell, NM",35005,"Chaves County, New Mexico",0
40760,"Ruidoso, NM",35027,"Lincoln County, New Mexico",0
40770,"Russellville, AL",1059,"Franklin County, Alabama",0
40780,"Russellville, AR",5115,"Pope County, Arkansas",0
40780,"Russellville, AR",5149,"Yell County, Arkansas",0
40820,"Ruston, LA",22061,"Lincoln Parish, Louisiana",0
40860,"Rutland, VT",50021,"Rutland County, Vermont",0
40900,"Sacramento-Roseville-Folsom, CA",6017,"El Dorado County, California",1
40900,"Sacramento-Roseville-Folsom, CA",6061,"Placer County, California",1
40900,"Sacramento-Roseville-Folsom, CA",6067,"Sacramento County, California",1
40900,"Sacramento-Roseville-Folsom, CA",6113,"Yolo County, California",1
40940,"Safford, AZ",4009,"Graham County, Arizona",0
40980,"Saginaw, MI",26145,"Saginaw County, Michigan",1
41060,"St. Cloud, MN",27009,"Benton County, Minnesota",1
41060,"St. Cloud, MN",27145,"Stearns County, Minnesota",1
41100,"St. George, UT",49053,"Washington County, Utah",1
41140,"St. Joseph, MO-KS",20043,"Doniphan County, Kansas",1
41140,"St. Joseph, MO-KS",29003,"Andrew County, Missouri",1
41140,"St. Joseph, MO-KS",29021,"Buchanan County, Missouri",1
41140,"St. Joseph, MO-KS",29063,"DeKalb County, Missouri",1
41180,"St. Louis, MO-IL",17005,"Bond County, Illinois",1
41180,"St. Louis, MO-IL",17013,"Calhoun County, Illinois",1
41180,"St. Louis, MO-IL",17027,"Clinton County, Illinois",1
41180,"St. Louis, MO-IL",17083,"Jersey County, Illinois",1
41180,"St. Louis, MO-IL",17117,"Macoupin County, Illinois",1
41180,"St. Louis, MO-IL",17119,"Madison County, Illinois",1
41180,"St. Louis, MO-IL",17133,"Monroe County, Illinois",1
41180,"St. Louis, MO-IL",17163,"St. Clair County, Illinois",1
41180,"St. Louis, MO-IL",29071,"Franklin County, Missouri",1
41180,"St. Louis, MO-IL",29099,"Jefferson County, Missouri",1
41180,"St. Louis, MO-IL",29113,"Lincoln County, Missouri",1
41180,"St. Louis, MO-IL",29183,"St. Charles County, Missouri",1
41180,"St. Louis, MO-IL",29189,"St. Louis County, Missouri",1
41180,"St. Louis, MO-IL",29219,"Warren County, Missouri",1
41180,"St. Louis, MO-IL",29510,"St. Louis city, Missouri",1
41260,"St. Marys, PA",42047,"Elk County, Pennsylvania",0
41400,"Salem, OH",39029,"Columbiana County, Ohio",0
41420,"Salem, OR",41047,"Marion County, Oregon",1
41420,"Salem, OR",41053,"Polk County, Oregon",1
41460,"Salina, KS",20143,"Ottawa County, Kansas",0
41460,"Salina, KS",20169,"Saline County, Kansas",0
41500,"Salinas, CA",6053,"Monterey County, California",1
41540,"Salisbury, MD",24039,"Somerset County, Maryland",1
41540,"Salisbury, MD",24045,"Wicomico County, Maryland",1
41620,"Salt Lake City-Murray, UT",49035,"Salt Lake County, Utah",1
41620,"Salt Lake City-Murray, UT",49045,"Tooele County, Utah",1
41660,"San Angelo, TX",48235,"Irion County, Texas",1
41660,"San Angelo, TX",48451,"Tom Green County, Texas",1
41700,"San Antonio-New Braunfels, TX",48013,"Atascosa County, Texas",1
41700,"San Antonio-New Braunfels, TX",48019,"Bandera County, Texas",1
41700,"San Antonio-New Braunfels, TX",48029,"Bexar County, Texas",1
41700,"San Antonio-New Braunfels, TX",48091,"Comal County, Texas",1
41700,"San Antonio-New Braunfels, TX",48187,"Guadalupe County, Texas",1
41700,"San Antonio-New Braunfels, TX",48259,"Kendall County, Texas",1
41700,"San Antonio-New Braunfels, TX",48325,"Medina County, Texas",1
41700,"San Antonio-New Braunfels, TX",48493,"Wilson County, Texas",1
41740,"San Diego-Chula Vista-Carlsbad, CA",6073,"San Diego County, California",1
41760,"Sandpoint, ID",16017,"Bonner County, Idaho",0
41780,"Sandusky, OH",39043,"Erie County, Ohio",1
41780,"Sandusky, OH",39123,"Ottawa County, Ohio",1
41820,"Sanford, NC",37105,"Lee County, North Carolina",0
41860,"San Francisco-Oakland-Fremont, CA",6001,"Alameda County, California",1
41860,"San Francisco-Oakland-Fremont, CA",6013,"Contra Costa County, California",1
41860,"San Francisco-Oakland-Fremont, CA",6041,"Marin County, California",1
41860,"San Francisco-Oakland-Fremont, CA",6075,"San Francisco County, California",1
41860,"San Francisco-Oakland-Fremont, CA",6081,"San Mateo County, California",1
41940,"San Jose-Sunnyvale-Santa Clara, CA",6069,"San Benito County, California",1
41940,"San Jose-Sunnyvale-Santa Clara, CA",6085,"Santa Clara County, California",1
41980,"San Juan-Bayamón-Caguas, PR",72007,"Aguas Buenas Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72009,"Aibonito Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72017,"Barceloneta Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72019,"Barranquitas Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72021,"Bayamón Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72025,"Caguas Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72029,"Canóvanas Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72031,"Carolina Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72033,"Cataño Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72035,"Cayey Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72037,"Ceiba Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72039,"Ciales Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72041,"Cidra Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72045,"Comerío Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72047,"Corozal Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72051,"Dorado Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72053,"Fajardo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72054,"Florida Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72061,"Guaynabo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72063,"Gurabo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72069,"Humacao Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72077,"Juncos Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72085,"Las Piedras Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72087,"Loíza Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72089,"Luquillo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72091,"Manatí Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72095,"Maunabo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72101,"Morovis Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72103,"Naguabo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72105,"Naranjito Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72107,"Orocovis Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72119,"Río Grande Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72127,"San Juan Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72129,"San Lorenzo Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72135,"Toa Alta Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72137,"Toa Baja Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72139,"Trujillo Alto Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72143,"Vega Alta Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72145,"Vega Baja Municipio, Puerto Rico",1
41980,"San Juan-Bayamón-Caguas, PR",72151,"Yabucoa Municipio, Puerto Rico",1
42020,"San Luis Obispo-Paso Robles, CA",6079,"San Luis Obispo County, California",1
42100,"Santa Cruz-Watsonville, CA",6087,"Santa Cruz County, California",1
42140,"Santa Fe, NM",35049,"Santa Fe County, New Mexico",1
42200,"Santa Maria-Santa Barbara, CA",6083,"Santa Barbara County, California",1
42220,"Santa Rosa-Petaluma, CA",6097,"Sonoma County, California",1
42300,"Sault Ste. Marie, MI",26033,"Chippewa County, Michigan",0
42340,"Savannah, GA",13029,"Bryan County, Georgia",1
42340,"Savannah, GA",13051,"Chatham County, Georgia",1
42340,"Savannah, GA",13103,"Effingham County, Georgia",1
42380,"Sayre, PA",42015,"Bradford County, Pennsylvania",0
42420,"Scottsbluff, NE",31007,"Banner County, Nebraska",0
42420,"Scottsbluff, NE",31157,"Scotts Bluff County, Nebraska",0
42460,"Scottsboro, AL",1071,"Jackson County, Alabama",0
42540,"Scranton--Wilkes-Barre, PA",42069,"Lackawanna County, Pennsylvania",1
42540,"Scranton--Wilkes-Barre, PA",42079,"Luzerne County, Pennsylvania",1
42540,"Scranton--Wilkes-Barre, PA",42131,"Wyoming County, Pennsylvania",1
42580,"Seaford, DE",10005,"Sussex County, Delaware",0
42620,"Searcy, AR",5145,"White County, Arkansas",0
42660,"Seattle-Tacoma-Bellevue, WA",53033,"King County, Washington",1
42660,"Seattle-Tacoma-Bellevue, WA",53053,"Pierce County, Washington",1
42660,"Seattle-Tacoma-Bellevue, WA",53061,"Snohomish County, Washington",1
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",12061,"Indian River County, Florida",1
42700,"Sebring, FL",12055,"Highlands County, Florida",1
42740,"Sedalia, MO",29159,"Pettis County, Missouri",0
42780,"Selinsgrove, PA",42109,"Snyder County, Pennsylvania",0
42820,"Selma, AL",1047,"Dallas County, Alabama",0
42860,"Seneca, SC",45073,"Oconee County, South Carolina",0
42900,"Seneca Falls, NY",36099,"Seneca County, New York",0
42940,"Sevierville, TN",47155,"Sevier County, Tennessee",0
42980,"Seymour, IN",18071,"Jackson County, Indiana",0
43020,"Shawano, WI",55078,"Menominee County, Wisconsin",0
43020,"Shawano, WI",55115,"Shawano County, Wisconsin",0
43060,"Shawnee, OK",40125,"Pottawatomie County, Oklahoma",0
43100,"Sheboygan, WI",55117,"Sheboygan County, Wisconsin",1
43140,"Shelby-Kings Mountain, NC",37045,"Cleveland County, North Carolina",0
43180,"Shelbyville, TN",47003,"Bedford County, Tennessee",0
43220,"Shelton, WA",53045,"Mason County, Washington",0
43260,"Sheridan, WY",56033,"Sheridan County, Wyoming",0
